Id,diagonal,height_left,height_right,margin_low,margin_up,length,is_genuine,Probability of Prediction,Prediction
A_1018,171.81,104.37,104.18,5.9,3.52,110.95,False,5.576164094660113e-08,False
A_1019,171.79,104.18,103.87,5.55,3.25,111.88,False,0.00043817542774369643,False
A_1020,172.16,104.03,104.44,5.33,3.33,111.21,False,8.137450196887617e-06,False
A_1021,171.26,104.31,104.3,5.46,3.29,111.57,False,1.7218303339220184e-05,False
A_1022,171.91,104.2,103.57,4.53,3.52,111.14,False,0.00026932380365496893,False
A_1023,172.61,104.03,104.03,6.03,3.0,110.95,False,7.485713214096961e-06,False
A_1024,172.02,104.26,104.2,6.2,3.58,111.25,False,5.645098415623086e-08,False
A_1025,171.52,104.05,104.31,4.24,3.68,112.6,False,0.030264053170459663,False
A_1026,172.17,104.2,104.13,3.86,3.38,112.44,False,0.6333402096543466,True
A_1027,171.88,103.85,103.96,5.1,3.31,112.64,False,0.0749777903382213,False
A_1028,171.63,104.02,104.66,6.25,3.28,111.28,False,1.2678699218450652e-07,False
A_1029,171.74,104.05,103.93,5.38,3.49,111.34,False,9.906405372164221e-06,False
A_1030,171.96,104.29,104.03,6.01,3.68,110.83,False,1.1249321856726192e-08,False
A_1031,171.96,104.45,104.48,5.31,3.42,111.75,False,2.9215586056408827e-05,False
A_1032,172.4,104.0,103.82,6.25,3.1,112.11,False,0.0005671735907133778,False
A_1033,172.08,104.22,104.41,4.51,3.3,111.4,False,0.000613669976787713,False
A_1034,171.72,104.06,103.8,5.69,3.64,111.77,False,9.820271475449536e-06,False
A_1035,172.35,103.79,104.35,5.18,3.35,112.02,False,0.0012412402182013567,False
A_1036,172.05,104.37,104.14,5.38,3.27,111.14,False,1.0864622427910174e-05,False
A_1037,171.58,104.13,104.66,5.86,3.52,112.47,False,2.685670997790484e-05,False
A_1038,172.09,104.24,103.83,5.1,3.37,111.69,False,0.0006301237747578805,False
A_1039,172.08,104.1,103.96,5.64,3.13,111.51,False,0.00014074748328200414,False
A_1040,171.65,104.12,104.33,5.56,3.19,111.48,False,2.5397263774000174e-05,False
A_1041,171.91,104.08,104.16,5.91,3.41,111.32,False,1.129974764474063e-06,False
A_1042,171.77,104.12,104.42,6.25,3.63,111.53,False,6.013339510475087e-08,False
A_1043,171.75,103.99,104.21,4.74,3.4,110.5,False,2.3678707109729424e-06,False
A_1044,172.05,104.29,103.8,4.94,3.27,111.33,False,0.0004552150914395612,False
A_1045,171.55,104.18,103.83,4.46,3.42,111.6,False,0.002469626615460042,False
A_1046,172.4,104.05,103.94,5.01,3.43,111.53,False,0.0003225879600252016,False
A_1047,172.07,104.36,104.04,5.6,3.29,111.73,False,8.75057522864074e-05,False
A_1048,171.78,103.95,104.27,4.64,3.29,110.73,False,2.246543479387778e-05,False
A_1049,172.16,104.24,104.47,6.08,3.49,111.59,False,5.182949425222265e-07,False
A_1050,171.69,104.09,104.49,5.28,3.51,112.68,False,0.0015845404961826208,False
A_1051,171.96,104.24,103.75,5.5,3.29,111.08,False,1.3073249325999012e-05,False
A_1052,171.81,103.91,104.66,5.28,3.58,111.33,False,1.1946676076520107e-06,False
A_1053,172.13,104.09,104.16,5.45,3.38,111.79,False,0.00010950875168788726,False
A_1054,171.85,104.52,104.05,6.21,3.43,111.96,False,5.050943944351925e-06,False
A_1055,172.39,104.16,103.92,5.66,3.39,111.83,False,0.00011980102660462408,False
A_1056,171.74,104.07,104.08,5.06,3.52,111.76,False,0.0001437839524996695,False
A_1057,171.5,104.32,104.66,4.92,3.33,111.95,False,0.00033597411295784843,False
A_1058,172.02,104.43,104.37,5.59,3.06,110.5,False,5.008724210782849e-07,False
A_1059,171.98,104.33,104.28,4.86,3.45,111.55,False,0.00011264984568688372,False
A_1060,172.15,104.41,104.4,5.64,3.25,111.05,False,1.4559011956263564e-06,False
A_1061,171.75,104.34,104.58,4.26,3.29,110.98,False,9.971566631083553e-05,False
A_1062,172.02,104.06,104.16,4.74,3.35,110.94,False,3.954725957521876e-05,False
A_1063,171.65,104.19,103.96,5.37,2.99,112.86,False,0.3295881695625295,False
A_1064,171.44,103.99,104.04,4.81,3.49,111.74,False,0.00041621201948605817,False
A_1065,171.87,104.16,104.44,6.04,3.32,111.99,False,1.3473629820104918e-05,False
A_1066,171.87,104.21,103.82,4.81,3.12,112.06,False,0.06513296542912625,False
A_1067,171.92,104.39,103.93,5.18,3.02,111.44,False,0.0010619237196422885,False
A_1068,171.37,104.08,104.16,5.55,3.55,111.56,False,3.2789138177075343e-06,False
A_1069,171.89,104.49,104.38,5.2,3.63,110.5,False,2.73410928377305e-08,False
A_1070,171.26,104.29,104.41,5.14,3.26,111.16,False,8.440115880765923e-06,False
A_1071,172.08,104.38,104.22,5.51,3.41,111.42,False,6.962271744963841e-06,False
A_1072,171.5,103.9,103.98,4.82,3.4,112.07,False,0.005234500154832732,False
A_1073,171.41,104.06,104.42,5.04,3.4,111.02,False,3.1916323597757473e-06,False
A_1074,172.13,103.67,103.82,4.27,3.22,112.15,False,0.5054392715558829,True
A_1075,172.14,104.49,103.76,4.36,3.24,110.5,False,0.00011362103420480586,False
A_1076,172.02,104.51,103.69,6.23,3.39,112.35,False,0.00013093374658786286,False
A_1077,171.57,104.27,104.44,5.215934959349593,3.21,111.87,False,0.0003448331018460553,False
A_1078,171.8,104.12,104.06,5.66,3.29,111.09,False,2.9405446293669144e-06,False
A_1079,172.21,104.4,104.28,5.28,3.42,112.99,False,0.028790365027835555,False
A_1080,172.17,104.33,104.24,4.93,3.43,112.06,False,0.0015228485505782378,False
A_1081,172.23,103.83,104.29,5.61,3.47,111.72,False,2.0540132077537844e-05,False
A_1082,171.82,103.9,103.67,4.79,3.36,112.43,False,0.12605895895118824,False
A_1083,171.75,103.96,103.83,5.39,3.54,110.5,False,1.6709484767807576e-07,False
A_1084,171.85,103.6,103.82,4.6,3.21,112.5,False,0.5572001567820468,True
A_1085,171.94,104.27,103.94,4.46,3.14,112.13,False,0.2035187436412952,False
A_1086,171.39,103.51,103.5,5.52,3.45,111.54,False,7.9405792196406e-05,False
A_1087,171.54,104.53,104.15,5.69,3.43,111.7,False,6.867215342679623e-06,False
A_1088,171.91,104.28,103.86,5.48,3.37,113.13,False,0.0912102016727402,False
A_1089,171.91,104.26,104.62,5.86,3.44,110.68,False,1.2019708539684308e-08,False
A_1090,171.26,104.13,104.26,3.86,3.68,111.52,False,0.000682871827828824,False
A_1091,172.11,104.67,104.1,4.8,3.68,110.78,False,8.267758075853387e-07,False
A_1092,172.2,104.31,104.4,4.6,3.42,111.92,False,0.0021954955708145614,False
A_1093,171.87,104.67,104.02,6.25,3.61,111.29,False,4.1866704657861365e-08,False
A_1094,172.08,104.33,103.94,4.77,3.64,110.68,False,1.6602760770630025e-06,False
A_1095,172.13,104.4,103.43,4.44,3.65,111.17,False,0.000250001191389417,False
A_1096,171.83,104.11,103.92,5.63,3.21,112.18,False,0.0017506407326174772,False
A_1097,172.34,104.36,103.82,4.92,3.47,111.33,False,0.00012700111521180883,False
A_1098,172.51,104.43,104.17,5.11,3.08,111.7,False,0.0027253997799288384,False
A_1099,171.32,104.28,104.36,5.08,3.68,112.09,False,4.880458887356101e-05,False
A_1100,171.26,104.18,104.01,4.82,3.18,111.73,False,0.002976242690080242,False
A_1101,172.29,104.09,103.92,4.51,3.54,110.94,False,5.881419939196621e-05,False
A_1102,171.86,104.49,103.87,5.21,3.6,111.11,False,2.440291112051629e-06,False
A_1103,172.31,104.11,103.74,4.96,3.6,111.78,False,0.0005476095791172556,False
A_1104,171.88,104.05,103.75,4.41,3.21,112.52,False,0.7057361925442143,True
A_1105,171.95,103.89,103.69,4.45,3.42,112.02,False,0.052877542508843654,False
A_1106,172.37,104.03,104.47,4.95,3.25,111.99,False,0.0033753045746122137,False
A_1107,172.08,103.95,103.9,5.45,3.29,112.03,False,0.0015334970008184937,False
A_1108,172.12,104.18,104.31,5.36,3.31,111.43,False,2.8516761619788845e-05,False
A_1109,171.78,104.24,103.94,4.64,3.11,111.31,False,0.0026205606634054405,False
A_1110,172.03,104.16,104.31,5.46,3.24,112.82,False,0.023445432918655525,False
A_1111,171.73,104.32,104.07,6.25,3.3,112.8,False,0.0006694871953887096,False
A_1112,172.03,104.52,103.96,4.3,3.48,112.16,False,0.03394968780012785,False
A_1113,172.06,104.28,104.31,5.61,3.27,111.61,False,2.803477698600831e-05,False
A_1114,171.84,104.52,104.19,4.6,3.47,110.64,False,3.285851240685048e-06,False
A_1115,172.1,104.1,104.2,5.16,3.16,111.85,False,0.0021742120948013773,False
A_1116,172.18,104.14,104.37,6.04,3.62,110.97,False,1.7245179114000497e-08,False
A_1117,172.26,103.9,104.12,4.99,3.42,111.27,False,6.71909777290992e-05,False
A_1118,171.94,104.14,104.14,4.69,3.06,112.04,False,0.0719236632931359,False
A_1119,171.38,104.52,104.22,4.58,3.41,111.84,False,0.0010696301995461593,False
A_1120,172.0,104.2,104.35,5.18,3.31,111.95,False,0.0005701603113630748,False
A_1121,171.48,104.46,104.24,4.94,3.61,110.8,False,4.019138347407954e-07,False
A_1122,171.4,104.38,104.19,5.215934959349593,3.17,112.39,False,0.008538190165304643,False
A_1123,172.09,104.15,104.17,4.15,3.4,113.85,False,0.9971251853357316,True
A_1124,172.07,104.03,103.58,5.33,3.64,111.27,False,1.0229323743476519e-05,False
A_1125,171.88,103.92,104.27,6.25,3.11,110.93,False,3.475457766297389e-07,False
A_1126,172.04,104.26,103.87,5.21,3.49,112.09,False,0.0009295473663352084,False
A_1127,171.84,104.06,104.1,4.87,3.25,111.04,False,7.927520395690249e-05,False
A_1128,172.04,103.76,104.03,5.07,3.42,111.87,False,0.0010355548131512641,False
A_1129,172.37,104.25,103.67,5.12,3.3,112.03,False,0.010016477964029493,False
A_1130,171.68,104.04,104.66,5.32,3.56,111.04,False,2.2676598648835484e-07,False
A_1131,171.56,104.29,104.19,5.23,3.63,112.94,False,0.004518300970658626,False
A_1132,171.77,104.34,103.44,5.12,3.36,111.49,False,0.00046679313249640546,False
A_1133,172.04,104.32,103.81,5.57,3.57,112.37,False,0.0004947292216591775,False
A_1134,171.79,103.99,103.67,6.16,3.52,110.93,False,1.0166860849740238e-07,False
A_1135,171.91,103.7,104.41,6.25,3.5,113.05,False,0.0004283083220432087,False
A_1136,171.81,104.17,103.93,4.77,3.34,110.8,False,2.6553189248987837e-05,False
A_1137,172.41,104.32,103.93,5.82,3.36,112.36,False,0.0008398297785650523,False
A_1138,171.77,103.98,103.76,5.16,3.38,111.07,False,2.6954967515719484e-05,False
A_1139,172.01,104.06,104.12,5.71,3.35,111.01,False,1.1392541455639427e-06,False
A_1140,171.32,104.2,104.09,5.67,3.19,112.02,False,0.00028305954018117415,False
A_1141,172.15,104.26,104.2,5.5,3.49,112.33,False,0.00040154617559950886,False
A_1142,171.98,103.81,104.35,4.57,3.52,111.73,False,0.0007225604959789592,False
A_1143,171.26,104.23,104.22,4.87,3.56,111.54,False,2.963797300019259e-05,False
A_1144,171.9,104.25,104.64,4.46,3.07,110.86,False,0.00013847550403321397,False
A_1145,171.88,103.84,104.18,5.02,3.05,112.07,False,0.027694334593846175,False
A_1146,171.79,103.81,103.97,5.86,3.2,111.04,False,3.4729649016143925e-06,False
A_1147,171.94,104.53,103.81,5.07,3.14,112.46,False,0.10089278535156208,False
A_1148,172.43,104.06,104.02,4.93,3.33,111.59,False,0.0010384116309246597,False
A_1149,171.84,104.63,104.43,5.24,3.21,111.48,False,4.428103612746675e-05,False
A_1150,172.02,104.08,104.01,4.63,3.28,111.03,False,0.00024031185496334822,False
A_1151,171.79,104.67,104.34,5.39,3.14,113.02,False,0.07252838651456936,False
A_1152,171.97,104.19,104.05,4.79,3.18,111.46,False,0.0015992427448731686,False
A_1153,171.83,103.83,103.92,5.34,3.22,112.03,False,0.003435904742357561,False
A_1154,172.42,104.33,104.4,5.34,3.13,112.11,False,0.0028159921433015466,False
A_1155,172.32,103.95,103.94,4.23,3.31,111.41,False,0.01118182428043197,False
A_1156,172.36,104.04,104.31,4.76,3.56,111.57,False,0.00014411106250770218,False
A_1157,171.78,104.33,103.58,6.01,3.26,111.3,False,7.1428552631648435e-06,False
A_1158,172.09,103.7,104.27,5.53,3.51,112.2,False,0.00022366516850070366,False
A_1159,172.11,104.1,104.18,4.52,3.21,111.45,False,0.0032167830977959527,False
A_1160,171.47,104.33,104.03,5.25,3.01,111.68,False,0.0014345731556197178,False
A_1161,172.39,104.05,104.32,4.13,3.41,112.66,False,0.5265127463874385,True
A_1162,171.92,104.29,104.27,5.76,3.13,111.37,False,1.32831249672306e-05,False
A_1163,172.46,103.87,104.36,5.56,3.33,110.69,False,5.047574205524842e-07,False
A_1164,172.34,104.36,103.83,6.03,3.44,111.44,False,2.753211899808548e-06,False
A_1165,171.5,104.52,104.19,4.84,3.12,110.5,False,6.349132535682261e-06,False
A_1166,171.5,104.11,104.14,5.38,3.53,111.24,False,1.9076812478541283e-06,False
A_1167,171.89,104.23,104.52,4.6,3.15,110.94,False,8.800954003020101e-05,False
A_1168,171.84,104.21,104.07,5.85,3.5,111.16,False,3.5732068158996883e-07,False
A_1169,171.83,103.56,103.76,5.56,3.49,110.7,False,6.197810635327919e-07,False
A_1170,171.99,104.14,104.15,6.25,3.42,112.16,False,1.5366187950130823e-05,False
A_1171,171.63,104.3,103.85,5.45,3.26,111.88,False,0.0004930742569333032,False
A_1172,171.86,103.94,103.81,5.12,3.23,111.55,False,0.0009773581596630267,False
A_1173,171.87,104.07,103.54,4.59,3.5,112.06,False,0.02375294147039095,False
A_1174,172.12,104.38,104.31,4.82,3.18,111.82,False,0.003712430650032598,False
A_1175,171.84,104.17,104.12,4.42,3.57,112.01,False,0.004033546496458803,False
A_1176,172.13,104.06,103.92,5.54,3.13,111.01,False,2.3363341217205817e-05,False
A_1177,171.59,104.05,103.94,5.215934959349593,3.02,111.29,False,0.0004464713916113166,False
A_1178,172.07,103.91,104.21,4.12,3.42,111.91,False,0.032468523384117966,False
A_1179,172.21,104.5,104.46,4.92,3.34,112.12,False,0.001995327955325868,False
A_1180,171.47,104.28,103.89,5.78,3.21,111.8,False,9.915263663904529e-05,False
A_1181,171.68,104.0,104.29,4.9,3.1,111.77,False,0.003919916149203354,False
A_1182,171.26,104.02,103.93,5.6,3.12,112.48,False,0.010166716464086182,False
A_1183,172.05,104.15,104.56,5.35,3.56,111.2,False,7.239524414861501e-07,False
A_1184,172.25,103.96,103.92,4.67,3.24,111.06,False,0.0005719666719592813,False
A_1185,171.97,103.95,103.73,5.15,3.24,110.87,False,4.174094747145371e-05,False
A_1186,171.38,104.39,104.56,5.96,3.25,111.59,False,1.66328463199636e-06,False
A_1187,171.56,104.34,104.43,5.92,3.66,111.87,False,6.097301125598223e-07,False
A_1188,171.52,104.18,103.99,5.93,3.26,110.87,False,3.6967374749597383e-07,False
A_1189,171.74,103.77,104.31,4.99,3.4,111.52,False,0.00010738343012938153,False
A_1190,172.18,104.53,104.14,5.97,3.18,111.11,False,1.5823967565942033e-06,False
A_1191,171.45,104.21,104.18,4.55,3.52,113.21,False,0.3845090871887714,False
A_1192,171.42,103.87,104.51,5.07,3.3,110.5,False,4.696918898814252e-07,False
A_1193,171.95,104.08,104.08,5.66,3.32,110.93,False,1.2340865839044994e-06,False
A_1194,171.59,103.93,103.95,5.25,3.38,111.71,False,0.00021256404480826617,False
A_1195,171.67,104.06,104.15,4.87,3.21,111.49,False,0.000691804639788033,False
A_1196,172.61,104.31,104.13,5.85,3.27,111.63,False,3.0855385111957266e-05,False
A_1197,171.94,104.04,104.27,4.75,3.16,111.61,False,0.002780126356602031,False
A_1198,171.94,104.2,103.65,5.0,3.43,112.08,False,0.005808204208265039,False
A_1199,172.05,104.2,104.11,4.09,3.37,111.18,False,0.001594008666645818,False
A_1200,172.03,104.32,104.66,4.49,3.68,111.04,False,2.9162561365086073e-06,False
A_1201,171.99,104.04,104.25,4.77,3.43,111.83,False,0.0010681105455108979,False
A_1202,171.85,104.12,103.69,4.86,3.5,111.55,False,0.00042682030199505896,False
A_1203,172.26,104.23,103.98,6.03,3.29,111.83,False,3.893733260933466e-05,False
A_1204,172.02,104.22,104.19,5.14,3.68,110.5,False,6.000927163133722e-08,False
A_1205,171.96,104.01,104.54,5.21,3.31,111.35,False,1.9476387980291985e-05,False
A_1206,171.92,103.9,104.58,5.56,3.5,110.59,False,2.7518132375102937e-08,False
A_1207,171.73,104.09,104.47,4.81,3.46,112.3,False,0.002807642852795497,False
A_1208,171.71,104.12,104.14,4.84,3.38,111.68,False,0.0005441209753926247,False
A_1209,171.96,104.38,103.82,5.19,3.32,111.68,False,0.0004777141411783742,False
A_1210,172.25,104.18,104.23,5.11,3.37,111.17,False,2.044362658803409e-05,False
A_1211,172.29,104.43,104.66,4.86,3.3,111.53,False,0.00013538533833089018,False
A_1212,172.31,103.98,104.09,5.28,3.47,111.71,False,0.0001220311439745439,False
A_1213,171.9,104.33,104.4,4.7,3.31,112.12,False,0.006413774768875811,False
A_1214,171.76,104.13,104.19,5.22,3.55,111.9,False,8.263228731965282e-05,False
A_1215,171.87,104.26,103.99,4.87,3.6,110.5,False,4.802125432218298e-07,False
A_1216,171.88,104.14,104.42,4.34,3.18,111.38,False,0.002412206762434069,False
A_1217,171.93,104.09,104.51,4.87,3.58,111.63,False,3.844835078655542e-05,False
A_1218,171.63,104.61,104.29,5.31,3.14,111.51,False,7.992983024841871e-05,False
A_1219,171.68,104.67,103.71,5.26,3.22,111.32,False,0.00010464853965195292,False
A_1220,172.23,103.81,104.13,5.24,3.17,110.91,False,2.9072613133916074e-05,False
A_1221,171.91,104.13,104.24,5.28,3.19,112.31,False,0.006989803707787427,False
A_1222,172.27,104.06,104.24,5.43,3.35,110.5,False,2.849838813191868e-07,False
A_1223,171.69,104.51,103.81,5.02,3.42,112.08,False,0.0021554967587297225,False
A_1224,172.24,104.31,104.66,4.2,3.61,112.37,False,0.011866791399608714,False
A_1225,171.74,104.52,104.23,5.59,3.61,112.14,False,2.16547595361138e-05,False
A_1226,172.03,104.15,104.24,5.12,3.3,112.36,False,0.008205227415719126,False
A_1227,171.6,103.9,104.29,6.11,3.55,110.77,False,7.67578068191208e-09,False
A_1228,172.26,103.94,103.95,5.7,3.26,112.61,False,0.011574552964221135,False
A_1229,172.27,104.36,103.68,5.74,3.51,112.35,False,0.000599988466781431,False
A_1230,171.94,103.88,104.1,6.05,3.39,111.52,False,2.8692382404062143e-06,False
A_1231,171.92,104.43,103.77,5.79,3.11,111.03,False,9.140191358660499e-06,False
A_1232,171.75,103.96,104.15,4.84,3.32,111.76,False,0.001490209798690795,False
A_1233,171.9,103.94,104.59,5.04,3.23,111.57,False,0.00018211208330244167,False
A_1234,172.13,104.35,104.0,5.69,3.3,111.92,False,0.0001668235591052537,False
A_1235,171.95,104.0,103.88,5.8,2.96,111.79,False,0.001229573644332551,False
A_1236,172.27,103.87,104.35,5.58,3.52,112.32,False,0.00024130397704293896,False
A_1237,172.57,104.13,104.19,5.1,3.45,112.18,False,0.0023749802665609674,False
A_1238,171.72,104.05,104.36,5.4,3.68,111.59,False,2.1802454712533973e-06,False
A_1239,172.27,103.88,104.16,5.91,3.31,110.91,False,5.752426212850591e-07,False
A_1240,171.99,104.02,104.06,5.34,3.61,112.12,False,0.00018354233514716477,False
A_1241,172.16,104.12,104.21,5.01,3.43,110.99,False,8.503264865025084e-06,False
A_1242,171.66,104.17,104.02,4.71,3.22,110.91,False,9.654919679716433e-05,False
A_1243,171.58,104.23,104.5,5.14,3.68,111.75,False,6.80979799236366e-06,False
A_1244,171.64,104.2,104.1,5.43,3.6,112.72,False,0.0013124517965379732,False
A_1245,171.91,103.8,103.99,6.14,3.32,110.78,False,1.3648789884101517e-07,False
A_1246,172.26,104.04,104.43,3.82,3.47,111.95,False,0.052036389103818984,False
A_1247,171.76,104.14,104.54,5.14,3.41,111.5,False,1.8240466232583917e-05,False
A_1248,171.57,104.04,104.14,5.27,3.42,112.68,False,0.0079428195508388,False
A_1249,172.31,103.97,104.03,4.6,3.14,111.17,False,0.0021273237886483285,False
A_1250,171.45,104.03,104.26,4.88,3.44,111.92,False,0.0005729203011689541,False
A_1251,172.27,104.18,103.78,5.58,3.25,112.38,False,0.008581610329966427,False
A_1252,172.25,104.21,103.98,5.71,3.5,111.88,False,3.822810064714372e-05,False
A_1253,172.03,104.6,104.0,4.36,3.26,112.08,False,0.0751199295401271,False
A_1254,171.8,104.51,104.57,5.5,3.3,112.94,False,0.0063466589327728215,False
A_1255,171.26,104.09,104.3,6.25,3.2,111.61,False,2.0005293394869266e-06,False
A_1256,171.9,104.22,104.09,5.28,3.18,112.16,False,0.005017325120320119,False
A_1257,172.0,104.23,104.52,5.76,3.37,110.94,False,1.584804618972427e-07,False
A_1258,172.39,104.34,104.1,5.89,3.14,111.56,False,4.263953505640359e-05,False
A_1259,172.42,103.69,104.29,5.25,3.33,110.7,False,2.646310625788165e-06,False
A_1260,172.2,104.45,104.02,4.81,3.58,111.2,False,2.1513278042413937e-05,False
A_1261,171.88,103.89,104.41,4.75,3.59,112.1,False,0.0008578487772198175,False
A_1262,171.56,104.03,103.93,5.47,3.5,111.67,False,2.669403379782497e-05,False
A_1263,171.93,104.43,104.15,5.8,3.4,111.82,False,1.5613410245749346e-05,False
A_1264,171.59,104.05,104.4,5.05,3.45,111.14,False,4.734476013558347e-06,False
A_1265,171.92,104.33,104.06,4.45,3.41,111.46,False,0.0009198822642508159,False
A_1266,172.37,104.54,104.03,5.82,3.41,111.45,False,4.252289076840971e-06,False
A_1267,171.67,104.12,103.98,5.68,3.18,111.55,False,6.24624060618766e-05,False
A_1268,172.13,103.99,103.78,5.47,2.94,112.3,False,0.09229397266068232,False
A_1269,171.94,104.38,103.81,4.87,3.39,111.22,False,0.00011587604283650961,False
A_1270,172.04,104.37,104.09,4.81,3.5,111.25,False,3.843336609527923e-05,False
A_1271,171.26,104.22,104.07,4.78,3.68,112.88,False,0.01636146415287918,False
A_1272,172.4,104.42,104.18,4.62,3.31,111.27,False,0.0004040269714016535,False
A_1273,171.73,103.74,104.38,5.14,3.16,111.73,False,0.0008186926845366323,False
A_1274,172.33,104.36,104.31,4.4,3.33,112.03,False,0.022537956412971027,False
A_1275,171.96,104.0,103.95,5.63,3.26,110.96,False,3.964974172654348e-06,False
A_1276,171.82,103.97,103.88,4.73,3.55,111.87,False,0.001557717668964385,False
A_1277,172.47,104.27,104.1,4.88,3.33,110.68,False,1.0839120465217663e-05,False
A_1278,172.61,104.59,104.31,5.04,3.05,110.91,False,6.519149876314096e-05,False
A_1279,172.11,104.23,104.45,5.24,3.58,111.78,False,2.101999714561207e-05,False
A_1280,171.43,104.26,103.97,5.73,3.14,111.82,False,0.0001791837306843862,False
A_1281,171.74,104.02,104.22,5.33,2.94,112.26,False,0.028971299499131273,False
A_1282,171.62,104.53,103.64,4.89,3.16,112.54,False,0.2592121423729743,False
A_1283,171.8,104.14,104.26,5.67,3.35,111.46,False,6.015349750228181e-06,False
A_1284,171.6,104.23,104.45,5.57,3.45,110.5,False,1.8925829344985894e-08,False
A_1285,172.1,104.16,104.34,6.0,3.09,111.62,False,2.4860285063035042e-05,False
A_1286,172.12,104.38,103.93,4.71,3.44,111.52,False,0.0005530067291861143,False
A_1287,171.93,104.24,103.71,5.48,3.16,111.84,False,0.0015835870090827847,False
A_1288,171.31,103.95,104.07,5.14,3.41,112.44,False,0.0047942598620168446,False
A_1289,172.06,104.0,104.02,5.09,3.53,112.07,False,0.0008959388174301283,False
A_1290,171.57,104.08,104.12,5.46,3.21,111.49,False,5.939306468720197e-05,False
A_1291,171.94,104.06,104.22,6.25,3.36,111.7,False,2.2559192869858173e-06,False
A_1292,171.84,104.46,104.15,4.51,3.39,110.73,False,1.5889246214253622e-05,False
A_1293,171.86,104.04,104.43,4.63,3.64,111.63,False,8.034809119339987e-05,False
A_1294,171.57,104.29,104.28,5.12,3.68,110.98,False,3.112792356033026e-07,False
A_1295,172.4,104.27,104.18,4.92,3.17,111.79,False,0.004778489313469886,False
A_1296,171.9,103.97,104.36,5.59,3.61,112.05,False,1.987973232329855e-05,False
A_1297,171.55,104.46,104.36,4.69,3.31,111.57,False,0.00033579937932018986,False
A_1298,171.96,104.47,104.06,4.84,3.68,111.04,False,2.89960177016236e-06,False
A_1299,172.0,104.36,104.16,4.94,3.25,111.82,False,0.0018430526043080014,False
A_1300,172.11,104.24,104.06,5.61,3.6,111.76,False,1.0386580083814584e-05,False
A_1301,171.38,104.13,104.22,5.67,3.46,112.48,False,0.0002680309084518379,False
A_1302,171.33,104.28,104.19,5.72,3.25,111.99,False,8.983042334552293e-05,False
A_1303,172.08,103.98,104.23,4.99,3.31,112.19,False,0.00733409545561363,False
A_1304,172.17,104.49,103.76,5.215934959349593,2.93,111.21,False,0.0010928420509567888,False
A_1305,171.91,104.0,104.49,4.68,3.42,111.82,False,0.0007929613937351413,False
A_1306,172.1,104.36,104.08,4.96,3.46,111.93,False,0.0008105803868291713,False
A_1307,172.13,103.99,104.06,5.8,3.28,111.3,False,7.629238940789205e-06,False
A_1308,171.68,104.24,104.0,4.49,3.24,112.18,False,0.0845205808622502,False
A_1309,172.36,104.02,104.32,5.62,3.4,112.13,False,0.00020646647847070168,False
A_1310,172.0,104.45,104.19,5.5,2.99,111.99,False,0.00249927462110285,False
A_1311,171.92,104.67,104.6,5.96,2.92,110.69,False,2.9825382893698306e-07,False
A_1312,171.78,104.07,104.16,5.77,3.3,111.27,False,3.2328112734643307e-06,False
A_1313,171.92,104.37,104.05,4.95,3.04,110.61,False,3.188494065611953e-05,False
A_1314,171.83,104.12,104.01,5.59,3.2,112.53,False,0.009186515687210703,False
A_1315,172.43,104.32,103.95,4.13,3.39,111.5,False,0.01058825931351674,False
A_1316,172.08,104.15,104.17,5.215934959349593,3.4,112.29,False,0.002376304124286482,False
A_1317,172.4,104.55,104.22,5.18,3.51,111.94,False,0.0001766391344417329,False
A_1318,171.99,104.28,104.32,4.71,3.45,112.18,False,0.004086616395778102,False
A_1319,171.91,103.99,104.23,5.01,3.42,111.77,False,0.00033194863094968235,False
A_1320,171.74,104.4,104.39,4.87,3.06,112.0,False,0.009688433861250621,False
A_1321,172.05,104.6,104.32,5.12,3.35,111.78,False,0.0001815112756520572,False
A_1322,172.29,104.67,104.66,5.71,3.16,112.15,False,0.0001835551010395712,False
A_1323,172.07,104.5,104.23,6.19,3.07,111.21,False,1.7235381042310433e-06,False
A_1324,171.84,104.23,104.31,5.1,3.68,111.72,False,1.4981954523408395e-05,False
A_1325,171.51,104.13,103.9,4.99,3.6,111.23,False,1.0182930185251217e-05,False
A_1326,171.83,104.39,104.17,5.51,3.33,113.64,False,0.330354671369578,False
A_1327,171.75,104.36,104.02,6.0,3.13,111.79,False,5.890012766309127e-05,False
A_1328,171.78,104.51,104.06,5.9,3.18,111.91,False,8.598204791318734e-05,False
A_1329,172.1,104.22,103.99,5.26,3.24,111.94,False,0.0019195110181315545,False
A_1330,172.5,104.07,103.71,3.82,3.63,110.74,False,0.00043002924016657463,False
A_1331,171.89,104.32,103.94,5.64,3.3,111.56,False,3.51342253258995e-05,False
A_1332,172.32,104.6,104.66,4.84,3.51,112.55,False,0.003515983982084719,False
A_1333,172.09,104.4,104.21,5.28,3.41,112.11,False,0.0005023585754243328,False
A_1334,172.1,104.3,104.21,4.07,3.41,111.27,False,0.001421392284271297,False
A_1335,172.22,104.41,104.64,5.2,3.37,112.2,False,0.0004995213142136705,False
A_1336,172.04,104.17,103.9,5.05,3.62,111.56,False,5.3086722681372935e-05,False
A_1337,171.79,104.05,104.3,5.02,3.44,112.01,False,0.0006021041809330714,False
A_1338,172.22,104.17,104.07,4.52,3.67,112.13,False,0.003685481135229428,False
